10,460,32,460,32,506,10,506,text
34,466,74,466,74,486,34,486,text
34,485,80,485,80,505,34,505,text
166,106,188,106,188,118,166,118,text
284,426,304,426,304,466,284,466,text
306,387,358,387,358,407,306,407,text
306,406,356,406,356,426,306,426,text
306,425,354,425,354,445,306,445,text
306,444,344,444,344,464,306,464,text
350,444,370,444,370,464,350,464,text
356,126,376,126,376,140,356,140,text
388,464,408,464,408,518,388,518,text
410,439,448,439,448,459,410,459,text
410,458,470,458,470,478,410,478,text
410,477,446,477,446,497,410,497,text
410,496,424,496,424,516,410,516,text
430,496,462,496,462,516,430,516,text
504,78,530,78,530,92,504,92,text
294,596,346,596,346,616,294,616,text
