86,126,102,126,102,150,86,150,text
108,126,144,126,144,150,108,150,text
90,402,112,402,112,426,90,426,text
118,402,150,402,150,426,118,426,text
90,424,128,424,128,446,90,446,text
132,424,154,424,154,446,132,446,text
96,220,154,220,154,242,96,242,text
112,96,138,96,138,120,112,120,text
142,96,202,96,202,120,142,120,text
188,212,210,212,210,234,188,234,text
214,212,254,212,254,234,214,234,text
210,146,258,146,258,170,210,170,text
106,288,146,288,146,310,106,310,text
92,308,160,308,160,332,92,332,text
554,10,598,10,598,34,554,34,text
560,32,572,32,572,54,560,54,text
578,32,624,32,624,54,578,54,text
560,480,616,480,616,504,560,504,text
562,502,612,502,612,524,562,524,text
248,240,294,240,294,264,248,264,text
248,262,278,262,278,284,248,284,text
284,262,306,262,306,284,284,284,text
354,96,424,96,424,118,354,118,text
378,152,432,152,432,176,378,176,text
436,152,478,152,478,176,436,176,text
484,156,536,156,536,178,484,178,text
204,354,226,354,226,376,204,376,text
230,354,276,354,276,376,230,376,text
626,40,640,40,640,64,626,64,text
602,62,614,62,614,84,602,84,text
618,62,640,62,640,84,618,84,text
