208,22,284,22,284,46,208,46,text
230,212,274,212,274,234,230,234,text
278,212,310,212,310,234,278,234,text
220,232,272,232,272,256,220,256,text
216,260,274,260,274,284,216,284,text
152,170,206,170,206,194,152,194,text
160,192,186,192,186,214,160,214,text
190,192,230,192,230,214,190,214,text
356,80,400,80,400,104,356,104,text
404,80,432,80,432,104,404,104,text
396,60,464,60,464,82,396,82,text
436,104,474,104,474,128,436,128,text
478,104,528,104,528,128,478,128,text
494,518,540,518,540,540,494,540,text
282,246,354,246,354,268,282,268,text
304,266,322,266,322,290,304,290,text
326,266,374,266,374,290,326,290,text
104,282,166,282,166,304,104,304,text
486,600,508,600,508,624,486,624,text
512,600,546,600,546,624,512,624,text
288,296,334,296,334,320,288,320,text
