512,304,594,304,594,326,512,326,text
538,324,568,324,568,348,538,348,text
574,324,608,324,608,348,574,348,text
284,334,316,334,316,356,284,356,text
322,334,364,334,364,356,322,356,text
284,354,296,354,296,378,284,378,text
302,354,340,354,340,378,302,378,text
370,354,402,354,402,378,370,378,text
408,354,450,354,450,378,408,378,text
240,344,274,344,274,368,240,368,text
220,522,258,522,258,544,220,544,text
226,542,248,542,248,566,226,566,text
254,542,284,542,284,566,254,566,text
286,490,308,490,308,512,286,512,text
314,490,340,490,340,512,314,512,text
342,558,378,558,378,582,342,582,text
384,558,404,558,404,582,384,582,text
324,580,394,580,394,602,324,602,text
46,240,74,240,74,262,46,262,text
80,240,114,240,114,262,80,262,text
98,280,112,280,112,302,98,302,text
116,280,156,280,156,302,116,302,text
102,408,132,408,132,430,102,430,text
138,408,158,408,158,430,138,430,text
104,344,160,344,160,366,104,366,text
