10,502,32,502,32,538,10,538,text
34,459,80,459,80,479,34,479,text
34,478,74,478,74,498,34,498,text
34,497,82,497,82,517,34,517,text
34,516,70,516,70,536,34,536,text
84,298,114,298,114,348,84,348,text
76,36,106,36,106,50,76,50,text
110,420,130,420,130,466,110,466,text
132,444,178,444,178,464,132,464,text
234,308,274,308,274,352,234,352,text
228,112,270,112,270,124,228,124,text
326,344,346,344,346,398,326,398,text
348,376,386,376,386,396,348,396,text
472,182,500,182,500,194,472,194,text
300,596,340,596,340,616,300,616,text
