10,384,32,384,32,436,10,436,text
34,377,62,377,62,397,34,397,text
66,377,92,377,92,397,66,397,text
34,396,82,396,82,416,34,416,text
34,415,88,415,88,435,34,435,text
146,308,200,308,200,358,146,358,text
156,168,182,168,182,180,156,180,text
268,394,288,394,288,434,268,434,text
290,393,302,393,302,413,290,413,text
306,393,344,393,344,413,306,413,text
290,412,316,412,316,432,290,432,text
322,412,340,412,340,432,322,432,text
344,403,382,403,382,423,344,423,text
470,184,500,184,500,198,470,198,text
302,596,338,596,338,616,302,616,text
