32,538,74,538,74,560,32,560,text
78,538,122,538,122,560,78,560,text
408,172,492,172,492,196,408,196,text
432,194,448,194,448,216,432,216,text
452,194,500,194,500,216,452,216,text
498,198,548,198,548,220,498,220,text
558,168,628,168,628,190,558,190,text
566,188,618,188,618,212,566,212,text
396,490,418,490,418,512,396,512,text
424,490,472,490,472,512,424,512,text
372,510,446,510,446,534,372,534,text
198,86,262,86,262,108,198,108,text
198,106,262,106,262,130,198,130,text
136,590,213,590,213,614,136,614,text
74,596,126,596,126,618,74,618,text
