534,182,580,182,580,204,534,204,text
542,356,582,356,582,378,542,378,text
588,356,618,356,618,378,588,378,text
528,376,586,376,586,400,528,400,text
528,580,588,580,588,604,528,604,text
526,232,586,232,586,254,526,254,text
444,358,506,358,506,380,444,380,text
444,564,506,564,506,588,444,588,text
458,586,480,586,480,608,458,608,text
486,586,520,586,520,608,486,608,text
550,492,564,492,564,516,550,516,text
570,492,610,492,610,516,570,516,text
340,554,402,554,402,578,340,578,text
312,62,334,62,334,84,312,84,text
340,62,392,62,392,84,340,84,text
532,84,548,84,548,106,532,106,text
554,84,602,84,602,106,554,106,text
186,208,242,208,242,230,186,230,text
200,228,220,228,220,252,200,252,text
226,228,274,228,274,252,226,252,text
196,566,252,566,252,590,196,590,text
196,588,270,588,270,610,196,610,text
