8,136,48,136,48,160,8,160,text
24,88,68,88,68,112,24,112,text
58,186,110,186,110,208,58,208,text
68,206,110,206,110,230,68,230,text
116,206,148,206,148,230,116,230,text
224,228,294,228,294,252,224,252,text
226,320,306,320,306,342,226,342,text
226,340,308,340,308,364,226,364,text
252,482,286,482,286,504,252,504,text
292,482,338,482,338,504,292,504,text
260,434,290,434,290,456,260,456,text
294,434,320,434,320,456,294,456,text
316,370,344,370,344,392,316,392,text
348,370,414,370,414,392,348,392,text
318,390,364,390,364,414,318,414,text
370,390,398,390,398,414,370,414,text
106,518,168,518,168,540,106,540,text
122,538,156,538,156,562,122,562,text
162,538,196,538,196,562,162,562,text
348,474,390,474,390,498,348,498,text
172,198,204,198,204,220,172,220,text
208,198,240,198,240,220,208,220,text
446,312,494,312,494,336,446,336,text
456,334,482,334,482,356,456,356,text
488,334,518,334,518,356,488,356,text
454,476,488,476,488,500,454,500,text
492,476,534,476,534,500,492,500,text
446,498,494,498,494,520,446,520,text
492,570,528,570,528,592,492,592,text
532,570,564,570,564,592,532,592,text
482,590,528,590,528,614,482,614,text
554,490,584,490,584,512,554,512,text
