262,202,322,202,322,224,262,224,text
294,236,362,236,362,260,294,260,text
452,212,458,212,458,236,452,236,text
464,212,516,212,516,236,464,236,text
304,360,346,360,346,384,304,384,text
352,360,418,360,418,384,352,384,text
302,480,346,480,346,504,302,504,text
302,502,346,502,346,524,302,524,text
202,414,252,414,252,438,202,438,text
214,436,236,436,236,458,214,458,text
240,436,290,436,290,458,240,458,text
210,468,260,468,260,490,210,490,text
266,468,306,468,306,490,266,490,text
188,488,268,488,268,512,188,512,text
414,376,472,376,472,398,414,398,text
422,446,464,446,464,468,422,468,text
428,466,460,466,460,490,428,490,text
464,466,494,466,494,490,464,490,text
430,492,464,492,464,514,430,514,text
470,492,500,492,500,514,470,514,text
56,124,76,124,76,148,56,148,text
82,124,134,124,134,148,82,148,text
444,120,484,120,484,144,444,144,text
490,120,532,120,532,144,490,144,text
48,558,98,558,98,580,48,580,text
134,478,158,478,158,502,134,502,text
496,142,520,142,520,164,496,164,text
526,142,574,142,574,164,526,164,text
500,162,540,162,540,186,500,186,text
546,162,558,162,558,186,546,186,text
516,492,570,492,570,516,516,516,text
520,514,566,514,566,536,520,536,text
512,552,576,552,576,576,512,576,text
512,454,532,454,532,476,512,476,text
