80,328,152,328,152,350,80,350,text
90,386,142,386,142,410,90,410,text
150,352,192,352,192,374,150,374,text
198,352,220,352,220,374,198,374,text
24,382,46,382,46,404,24,404,text
318,212,374,212,374,234,318,234,text
298,470,352,470,352,492,298,492,text
292,502,360,502,360,524,292,524,text
400,206,472,206,472,228,400,228,text
464,248,546,248,546,272,464,272,text
486,348,556,348,556,370,486,370,text
556,204,616,204,616,228,556,228,text
556,230,616,230,616,254,556,254,text
566,378,616,378,616,402,566,402,text
564,400,618,400,618,422,564,422,text
