126,134,156,134,156,158,126,158,text
160,134,206,134,206,158,160,158,text
112,156,164,156,164,178,112,178,text
134,584,174,584,174,608,134,608,text
178,584,206,584,206,608,178,608,text
134,606,146,606,146,628,134,628,text
152,606,190,606,190,628,152,628,text
36,86,80,86,80,110,36,110,text
86,86,110,86,110,110,86,110,text
280,146,322,146,322,168,280,168,text
516,48,532,48,532,72,516,72,text
538,48,576,48,576,72,538,72,text
500,70,560,70,560,92,500,92,text
502,172,560,172,560,194,502,194,text
482,504,542,504,542,528,482,528,text
482,526,542,526,542,548,482,548,text
498,560,548,560,548,582,498,582,text
572,18,598,18,598,40,572,40,text
604,18,640,18,640,40,604,40,text
436,168,452,168,452,190,436,190,text
456,168,494,168,494,190,456,190,text
400,132,428,132,428,154,400,154,text
432,132,462,132,462,154,432,154,text
