10,368,32,368,32,414,10,414,text
34,392,54,392,54,412,34,412,text
58,392,96,392,96,412,58,412,text
110,186,154,186,154,200,110,200,text
190,484,210,484,210,528,190,528,text
212,450,264,450,264,470,212,470,text
212,469,226,469,226,489,212,489,text
230,469,260,469,260,489,230,489,text
212,488,260,488,260,508,212,508,text
212,507,232,507,232,527,212,527,text
236,507,266,507,266,527,236,527,text
260,72,304,72,304,84,260,84,text
314,452,336,452,336,498,314,498,text
338,458,378,458,378,478,338,478,text
338,477,368,477,368,497,338,497,text
466,308,506,308,506,352,466,352,text
466,96,494,96,494,108,466,108,text
294,596,346,596,346,616,294,616,text
