186,98,246,98,246,122,186,122,text
184,140,248,140,248,162,184,162,text
158,584,214,584,214,606,158,606,text
292,98,358,98,358,122,292,122,text
310,120,340,120,340,142,310,142,text
344,120,366,120,366,142,344,142,text
292,162,358,162,358,186,292,186,text
310,184,342,184,342,206,310,206,text
346,184,388,184,388,206,346,206,text
492,506,550,506,550,530,492,530,text
488,528,554,528,554,550,488,550,text
548,64,602,64,602,88,548,88,text
562,544,616,544,616,566,562,566,text
46,112,96,112,96,134,46,134,text
46,132,102,132,102,156,46,156,text
114,78,172,78,172,100,114,100,text
128,98,158,98,158,122,128,122,text
126,140,154,140,154,162,126,162,text
262,64,282,64,282,88,262,88,text
288,64,330,64,330,88,288,88,text
