10,350,32,350,32,402,10,402,text
34,380,80,380,80,400,34,400,text
146,202,176,202,176,214,146,214,text
250,376,270,376,270,412,250,412,text
272,353,316,353,316,373,272,373,text
272,372,294,372,294,392,272,392,text
298,372,328,372,328,392,298,392,text
272,391,326,391,326,411,272,411,text
364,310,412,310,412,356,364,356,text
368,178,402,178,402,190,368,190,text
460,456,482,456,482,490,460,490,text
484,450,524,450,524,470,484,470,text
484,469,538,469,538,489,484,489,text
542,122,566,122,566,136,542,136,text
298,596,344,596,344,616,298,616,text
