350,168,402,168,402,192,350,192,text
348,278,404,278,404,302,348,302,text
360,368,372,368,372,390,360,390,text
378,368,420,368,420,390,378,390,text
350,388,402,388,402,412,350,412,text
290,168,334,168,334,190,290,190,text
290,188,312,188,312,212,290,212,text
316,188,350,188,350,212,316,212,text
304,550,346,550,346,574,304,574,text
296,572,354,572,354,594,296,594,text
218,128,248,128,248,152,218,152,text
254,128,276,128,276,152,254,152,text
110,482,156,482,156,506,110,506,text
118,504,156,504,156,526,118,526,text
160,504,182,504,182,526,160,526,text
440,156,504,156,504,178,440,178,text
438,176,508,176,508,200,438,200,text
528,188,560,188,560,210,528,210,text
566,188,596,188,596,210,566,210,text
516,208,570,208,570,232,516,232,text
