568,108,582,108,582,130,568,130,text
586,108,632,108,632,130,586,130,text
562,200,604,200,604,224,562,224,text
554,432,614,432,614,454,554,454,text
552,502,614,502,614,524,552,524,text
356,336,378,336,378,360,356,360,text
382,336,422,336,422,360,382,360,text
356,358,378,358,378,380,356,380,text
384,358,436,358,436,380,384,380,text
538,562,580,562,580,584,538,584,text
584,562,608,562,608,584,584,584,text
534,172,602,172,602,196,534,196,text
554,252,600,252,600,276,554,276,text
102,256,134,256,134,278,102,278,text
138,256,166,256,166,278,138,278,text
