546,390,614,390,614,412,546,412,text
492,402,514,402,514,424,492,424,text
474,422,544,422,544,446,474,446,text
480,462,538,462,538,486,480,486,text
550,428,612,428,612,450,550,450,text
32,252,72,252,72,274,32,274,text
78,252,110,252,110,274,78,274,text
32,272,54,272,54,296,32,296,text
58,272,90,272,90,296,58,296,text
350,164,400,164,400,188,350,188,text
342,186,410,186,410,208,342,208,text
222,126,284,126,284,150,222,150,text
174,304,226,304,226,326,174,326,text
188,416,230,416,230,440,188,440,text
236,416,280,416,280,440,236,440,text
174,438,240,438,240,460,174,460,text
238,180,284,180,284,202,238,202,text
290,180,312,180,312,202,290,202,text
178,474,234,474,234,498,178,498,text
