198,84,266,84,266,106,198,106,text
212,104,254,104,254,128,212,128,text
258,104,318,104,318,128,258,128,text
134,232,168,232,168,256,134,256,text
172,232,214,232,214,256,172,256,text
134,254,198,254,198,276,134,276,text
194,316,270,316,270,338,194,338,text
204,336,260,336,260,360,204,360,text
188,396,224,396,224,418,188,418,text
230,396,248,396,248,418,230,418,text
170,416,234,416,234,440,170,440,text
190,440,250,440,250,462,190,462,text
72,368,144,368,144,392,72,392,text
80,448,138,448,138,472,80,472,text
86,470,132,470,132,492,86,492,text
68,222,134,222,134,244,68,244,text
570,216,590,216,590,240,570,240,text
596,216,640,216,640,240,596,240,text
570,316,602,316,602,338,570,338,text
606,316,640,316,640,338,606,338,text
534,520,596,520,596,544,534,544,text
