238,62,298,62,298,84,238,84,text
232,82,304,82,304,106,232,106,text
308,78,356,78,356,102,308,102,text
172,18,218,18,218,40,172,40,text
160,38,232,38,232,62,160,62,text
344,382,390,382,390,406,344,406,text
380,422,406,422,406,444,380,444,text
410,422,438,422,438,444,410,444,text
380,442,434,442,434,466,380,466,text
522,430,584,430,584,454,522,454,text
540,452,572,452,572,474,540,474,text
578,452,608,452,608,474,578,474,text
440,420,512,420,512,444,440,444,text
462,442,496,442,496,464,462,464,text
116,236,162,236,162,260,116,260,text
106,36,140,36,140,60,106,60,text
70,266,82,266,82,288,70,288,text
88,266,122,266,122,288,88,288,text
