104,258,156,258,156,280,104,280,text
94,278,166,278,166,302,94,302,text
90,312,172,312,172,336,90,336,text
106,468,156,468,156,490,106,490,text
114,488,144,488,144,512,114,512,text
148,488,180,488,180,512,148,512,text
130,516,198,516,198,538,130,538,text
186,278,240,278,240,300,186,300,text
186,298,238,298,238,322,186,322,text
182,328,244,328,244,350,182,350,text
10,240,92,240,92,262,10,262,text
24,344,78,344,78,366,24,366,text
418,574,470,574,470,598,418,598,text
486,582,562,582,562,606,486,606,text
292,22,348,22,348,46,292,46,text
304,44,334,44,334,66,304,66,text
338,44,372,44,372,66,338,66,text
