10,426,32,426,32,486,10,486,text
34,426,92,426,92,446,34,446,text
34,445,58,445,58,465,34,465,text
62,445,82,445,82,465,62,465,text
34,464,52,464,52,484,34,484,text
56,464,86,464,86,484,56,484,text
164,110,196,110,196,122,164,122,text
282,390,304,390,304,440,282,440,text
306,381,314,381,314,401,306,401,text
318,381,358,381,358,401,318,401,text
306,400,364,400,364,420,306,420,text
306,419,316,419,316,439,306,439,text
320,419,358,419,358,439,320,439,text
426,150,450,150,450,164,426,164,text
532,348,552,348,552,400,532,400,text
554,379,598,379,598,399,554,399,text
288,596,352,596,352,616,288,616,text
