400,68,440,68,440,92,400,92,text
440,110,472,110,472,132,440,132,text
476,110,550,110,550,132,476,132,text
440,130,476,130,476,154,440,154,text
480,130,514,130,514,154,480,154,text
438,170,462,170,462,192,438,192,text
466,170,506,170,506,192,466,192,text
416,598,460,598,460,620,416,620,text
470,54,538,54,538,78,470,78,text
472,76,536,76,536,98,472,98,text
506,180,552,180,552,204,506,204,text
556,180,606,180,606,204,556,204,text
504,202,544,202,544,224,504,224,text
548,202,580,202,580,224,548,224,text
572,54,610,54,610,78,572,78,text
614,54,640,54,640,78,614,78,text
556,76,620,76,620,98,556,98,text
560,110,616,110,616,132,560,132,text
544,448,628,448,628,470,544,470,text
470,444,528,444,528,468,470,468,text
334,104,368,104,368,128,334,128,text
374,104,406,104,406,128,374,128,text
16,168,44,168,44,192,16,192,text
48,168,78,168,78,192,48,192,text
150,246,174,246,174,270,150,270,text
180,246,214,246,214,270,180,270,text
64,224,114,224,114,246,64,246,text
74,244,100,244,100,268,74,268,text
104,244,126,244,126,268,104,268,text
