30,566,52,566,52,588,30,588,text
56,566,86,566,86,588,56,588,text
66,492,128,492,128,514,66,514,text
80,512,114,512,114,536,80,536,text
120,512,154,512,154,536,120,536,text
504,486,526,486,526,508,504,508,text
530,486,560,486,560,508,530,508,text
506,506,522,506,522,530,506,530,text
528,506,556,506,556,530,528,530,text
440,130,492,130,492,154,440,154,text
406,532,466,532,466,556,406,556,text
346,554,374,554,374,578,346,578,text
378,554,416,554,416,578,378,578,text
100,224,148,224,148,246,100,246,text
