152,398,186,398,186,422,152,422,text
192,398,222,398,222,422,192,422,text
142,538,204,538,204,562,142,562,text
16,322,88,322,88,346,16,346,text
528,82,592,82,592,106,528,106,text
546,160,568,160,568,182,546,182,text
574,160,614,160,614,182,574,182,text
526,180,592,180,592,204,526,204,text
424,136,460,136,460,158,424,158,text
466,136,526,136,526,158,466,158,text
416,156,474,156,474,180,416,180,text
430,242,494,242,494,264,430,264,text
446,262,476,262,476,286,446,286,text
482,262,500,262,500,286,482,286,text
512,242,572,242,572,264,512,264,text
450,470,512,470,512,494,450,494,text
326,74,386,74,386,98,326,98,text
326,96,384,96,384,118,326,118,text
348,220,384,220,384,244,348,244,text
388,220,430,220,430,244,388,244,text
194,370,208,370,208,394,194,394,text
212,370,256,370,256,394,212,394,text
534,136,576,136,576,160,534,160,text
184,424,206,424,206,446,184,446,text
210,424,246,424,246,446,210,446,text
