102,86,124,86,124,110,102,110,text
128,86,184,86,184,110,128,110,text
146,116,196,116,196,140,146,140,text
252,114,294,114,294,136,252,136,text
300,114,324,114,324,136,300,136,text
338,110,404,110,404,134,338,134,text
350,132,380,132,380,154,350,154,text
386,132,428,132,428,154,386,154,text
452,144,486,144,486,166,452,166,text
490,144,512,144,512,166,490,166,text
452,164,490,164,490,188,452,188,text
494,164,536,164,536,188,494,188,text
162,152,188,152,188,174,162,174,text
192,152,224,152,224,174,192,174,text
328,188,360,188,360,212,328,212,text
366,188,404,188,404,212,366,212,text
318,210,368,210,368,232,318,232,text
418,176,444,176,444,198,418,198,text
426,210,488,210,488,234,426,234,text
382,236,424,236,424,260,382,260,text
430,236,462,236,462,260,430,260,text
382,258,406,258,406,280,382,280,text
410,258,454,258,454,280,410,280,text
360,330,404,330,404,352,360,352,text
410,330,448,330,448,352,410,352,text
488,372,544,372,544,394,488,394,text
476,392,556,392,556,416,476,416,text
480,430,554,430,554,454,480,454,text
562,392,594,392,594,416,562,416,text
598,392,640,392,640,416,598,416,text
558,428,604,428,604,452,558,452,text
360,406,420,406,420,430,360,430,text
396,44,448,44,448,68,396,68,text
