10,358,32,358,32,386,10,386,text
34,308,52,308,52,328,34,328,text
58,308,88,308,88,328,58,328,text
34,327,90,327,90,347,34,347,text
34,346,58,346,58,366,34,366,text
62,346,90,346,90,366,62,366,text
34,365,64,365,64,385,34,385,text
68,365,90,365,90,385,68,385,text
176,318,222,318,222,354,176,354,text
178,194,226,194,226,208,178,208,text
332,368,352,368,352,420,332,420,text
354,360,378,360,378,380,354,380,text
384,360,430,360,430,380,384,380,text
354,379,408,379,408,399,354,399,text
354,398,420,398,420,418,354,418,text
390,176,430,176,430,190,390,190,text
428,500,450,500,450,536,428,536,text
452,476,490,476,490,496,452,496,text
452,495,488,495,488,515,452,515,text
452,514,500,514,500,534,452,534,text
518,40,558,40,558,54,518,54,text
300,596,340,596,340,616,300,616,text
