352,142,390,142,390,164,352,164,text
396,142,418,142,418,164,396,164,text
352,162,394,162,394,186,352,186,text
268,198,332,198,332,220,268,220,text
480,328,552,328,552,352,480,352,text
480,426,552,426,552,450,480,450,text
576,346,618,346,618,368,576,368,text
280,382,324,382,324,406,280,406,text
422,100,458,100,458,124,422,124,text
462,100,496,100,496,124,462,124,text
222,168,242,168,242,190,222,190,text
248,168,310,168,310,190,248,190,text
54,52,110,52,110,74,54,74,text
180,242,242,242,242,266,180,266,text
20,116,44,116,44,138,20,138,text
50,116,92,116,92,138,50,138,text
