406,526,430,526,430,550,406,550,text
436,526,470,526,470,550,436,550,text
392,548,450,548,450,570,392,570,text
590,102,628,102,628,124,590,124,text
634,102,640,102,640,124,634,124,text
240,172,288,172,288,194,240,194,text
292,172,316,172,316,194,292,194,text
120,576,164,576,164,598,120,598,text
14,446,24,446,24,468,14,468,text
30,446,86,446,86,468,30,468,text
58,420,120,420,120,442,58,442,text
36,580,72,580,72,602,36,602,text
78,580,100,580,100,602,78,602,text
400,598,450,598,450,622,400,622,text
