186,288,256,288,256,310,186,310,text
30,414,106,414,106,438,30,438,text
42,510,96,510,96,534,42,534,text
576,64,616,64,616,88,576,88,text
622,64,640,64,640,88,622,88,text
572,182,614,182,614,206,572,206,text
580,208,622,208,622,230,580,230,text
626,208,640,208,640,230,626,230,text
556,228,632,228,632,252,556,252,text
392,196,440,196,440,218,392,218,text
400,236,436,236,436,258,400,258,text
442,236,470,236,470,258,442,258,text
446,266,508,266,508,288,446,288,text
462,286,496,286,496,310,462,310,text
500,286,522,286,522,310,500,310,text
504,200,532,200,532,224,504,224,text
538,200,568,200,568,224,538,224,text
518,304,558,304,558,326,518,326,text
564,304,596,304,596,326,564,326,text
