514,44,564,44,564,68,514,68,text
506,80,570,80,570,102,506,102,text
512,258,566,258,566,282,512,282,text
246,84,308,84,308,108,246,108,text
262,132,284,132,284,154,262,154,text
290,132,342,132,342,154,290,154,text
262,152,274,152,274,176,262,176,text
280,152,320,152,320,176,280,176,text
452,352,500,352,500,376,452,376,text
504,352,546,352,546,376,504,376,text
422,374,516,374,516,396,422,396,text
436,492,502,492,502,516,436,516,text
438,514,500,514,500,536,438,536,text
520,524,552,524,552,546,520,546,text
556,524,592,524,592,546,556,546,text
514,544,560,544,560,568,514,568,text
446,154,478,154,478,176,446,176,text
484,154,506,154,506,176,484,176,text
446,174,458,174,458,198,446,198,text
462,174,506,174,506,198,462,198,text
422,398,482,398,482,420,422,420,text
540,312,580,312,580,336,540,336,text
586,312,618,312,618,336,586,336,text
584,442,606,442,606,464,584,464,text
612,442,640,442,640,464,612,464,text
92,334,160,334,160,356,92,356,text
86,354,166,354,166,378,86,378,text
46,332,68,332,68,356,46,356,text
444,238,500,238,500,262,444,262,text
456,260,492,260,492,282,456,282,text
