54,576,82,576,82,598,54,598,text
88,576,132,576,132,598,88,598,text
54,596,82,596,82,620,54,620,text
86,596,122,596,122,620,86,620,text
480,62,548,62,548,86,480,86,text
488,84,540,84,540,106,488,106,text
486,256,540,256,540,278,486,278,text
488,276,538,276,538,300,488,300,text
506,310,532,310,532,334,506,334,text
536,310,558,310,558,334,536,334,text
494,332,546,332,546,354,494,354,text
562,124,614,124,614,148,562,148,text
554,146,624,146,624,168,554,168,text
422,58,434,58,434,82,422,82,text
438,58,474,58,474,82,438,82,text
404,428,462,428,462,450,404,450,text
396,448,470,448,470,472,396,472,text
202,424,262,424,262,446,202,446,text
202,444,276,444,276,468,202,468,text
154,504,194,504,194,526,154,526,text
198,504,220,504,220,526,198,526,text
154,524,178,524,178,548,154,548,text
182,524,212,524,212,548,182,548,text
222,528,252,528,252,552,222,552,text
258,528,302,528,302,552,258,552,text
332,414,376,414,376,438,332,438,text
380,414,402,414,402,438,380,438,text
206,588,232,588,232,612,206,612,text
238,588,270,588,270,612,238,612,text
12,248,52,248,52,272,12,272,text
