292,16,338,16,338,40,292,40,text
292,146,324,146,324,170,292,170,text
330,146,352,146,352,170,330,170,text
292,168,350,168,350,190,292,190,text
284,228,354,228,354,250,284,250,text
158,246,224,246,224,268,158,268,text
170,280,236,280,236,304,170,304,text
166,562,188,562,188,586,166,586,text
194,562,238,562,238,586,194,586,text
282,74,308,74,308,98,282,98,text
312,74,366,74,366,98,312,98,text
446,40,500,40,500,64,446,64,text
452,62,494,62,494,84,452,84,text
382,122,440,122,440,144,382,144,text
434,202,512,202,512,224,434,224,text
444,222,502,222,502,246,444,246,text
364,60,416,60,416,84,364,84,text
420,60,452,60,452,84,420,84,text
366,176,392,176,392,200,366,200,text
396,176,456,176,456,200,396,200,text
246,274,298,274,298,296,246,296,text
522,120,574,120,574,144,522,144,text
100,206,156,206,156,228,100,228,text
54,558,116,558,116,582,54,582,text
70,580,100,580,100,602,70,602,text
106,580,140,580,140,602,106,602,text
22,512,78,512,78,534,22,534,text
34,532,46,532,46,556,34,556,text
52,532,88,532,88,556,52,556,text
