534,106,594,106,594,130,534,130,text
460,140,542,140,542,164,460,164,text
460,162,536,162,536,184,460,184,text
432,220,492,220,492,242,432,242,text
428,240,498,240,498,264,428,264,text
500,422,546,422,546,446,500,446,text
454,320,518,320,518,342,454,342,text
342,116,394,116,394,138,342,138,text
194,384,254,384,254,408,194,408,text
208,406,232,406,232,428,208,428,text
238,406,286,406,286,428,238,428,text
198,512,250,512,250,534,198,534,text
198,532,250,532,250,556,198,556,text
56,60,124,60,124,84,56,84,text
32,250,80,250,80,274,32,274,text
104,250,158,250,158,272,104,272,text
442,104,484,104,484,126,442,126,text
488,104,520,104,520,126,488,126,text
20,590,80,590,80,612,20,612,text
