160,20,214,20,214,44,160,44,text
144,48,196,48,196,70,144,70,text
144,68,214,68,214,92,144,92,text
224,142,270,142,270,164,224,164,text
204,380,264,380,264,404,204,404,text
232,480,264,480,264,504,232,504,text
268,480,300,480,300,504,268,504,text
70,108,122,108,122,132,70,132,text
16,354,92,354,92,378,16,378,text
52,46,96,46,96,70,52,70,text
100,46,126,46,126,70,100,70,text
86,400,144,400,144,424,86,424,text
40,196,84,196,84,218,40,218,text
88,196,122,196,122,218,88,218,text
112,218,160,218,160,240,112,240,text
232,586,284,586,284,608,232,608,text
242,606,284,606,284,630,242,630,text
290,606,322,606,322,630,290,630,text
100,292,148,292,148,314,100,314,text
114,356,162,356,162,378,114,378,text
286,556,374,556,374,580,286,580,text
288,578,372,578,372,600,288,600,text
272,346,294,346,294,370,272,370,text
300,346,330,346,330,370,300,370,text
44,218,76,218,76,242,44,242,text
80,218,102,218,102,242,80,242,text
292,144,346,144,346,168,292,168,text
142,102,202,102,202,126,142,126,text
