10,338,32,338,32,392,10,392,text
34,313,44,313,44,333,34,333,text
50,313,86,313,86,333,50,333,text
34,332,88,332,88,352,34,352,text
34,351,88,351,88,371,34,371,text
34,370,44,370,44,390,34,390,text
50,370,78,370,78,390,50,390,text
124,188,156,188,156,202,124,202,text
210,384,230,384,230,426,210,426,text
232,385,266,385,266,405,232,405,text
232,404,270,404,270,424,232,424,text
290,302,334,302,334,356,290,356,text
296,188,314,188,314,202,296,202,text
342,392,362,392,362,434,342,434,text
364,393,422,393,422,413,364,413,text
364,412,424,412,424,432,364,432,text
472,308,524,308,524,358,472,358,text
474,152,516,152,516,166,474,166,text
292,596,348,596,348,616,292,616,text
