246,44,294,44,294,68,246,68,text
254,114,268,114,268,136,254,136,text
272,114,306,114,306,136,272,136,text
256,134,296,134,296,158,256,158,text
300,134,330,134,330,158,300,158,text
254,558,322,558,322,580,254,580,text
270,578,294,578,294,602,270,602,text
300,578,350,578,350,602,300,602,text
198,254,248,254,248,278,198,278,text
186,290,260,290,260,314,186,314,text
306,32,364,32,364,54,306,54,text
50,46,108,46,108,68,50,68,text
32,444,92,444,92,466,32,466,text
32,464,92,464,92,488,32,488,text
118,368,148,368,148,392,118,392,text
154,368,196,368,196,392,154,392,text
372,134,412,134,412,156,372,156,text
418,134,450,134,450,156,418,156,text
596,186,630,186,630,210,596,210,text
634,186,640,186,640,210,634,210,text
