70,398,94,398,94,422,70,422,text
98,398,126,398,126,422,98,422,text
392,114,432,114,432,136,392,136,text
380,174,446,174,446,196,380,196,text
380,212,444,212,444,236,380,236,text
358,426,418,426,418,450,358,450,text
382,480,420,480,420,502,382,502,text
424,480,446,480,446,502,424,502,text
384,502,436,502,436,526,384,526,text
560,124,582,124,582,146,560,146,text
586,124,636,124,636,146,586,146,text
552,154,598,154,598,176,552,176,text
552,238,598,238,598,262,552,262,text
442,106,480,106,480,128,442,128,text
486,106,522,106,522,128,486,128,text
466,192,508,192,508,216,466,216,text
514,192,544,192,544,216,514,216,text
474,244,536,244,536,268,474,268,text
476,36,542,36,542,60,476,60,text
