548,188,610,188,610,212,548,212,text
450,428,480,428,480,452,450,452,text
484,428,540,428,540,452,484,452,text
458,462,494,462,494,484,458,484,text
498,462,522,462,522,484,498,484,text
246,414,292,414,292,436,246,436,text
254,434,276,434,276,458,254,458,text
282,434,324,434,324,458,282,458,text
244,498,294,498,294,520,244,520,text
322,456,344,456,344,480,322,480,text
350,456,382,456,382,480,350,480,text
306,506,368,506,368,530,306,530,text
390,464,434,464,434,488,390,488,text
180,86,232,86,232,108,180,108,text
558,440,588,440,588,462,558,462,text
188,482,216,482,216,504,188,504,text
188,502,246,502,246,526,188,526,text
