232,42,294,42,294,64,232,64,text
238,62,288,62,288,86,238,86,text
308,18,332,18,332,42,308,42,text
338,18,380,18,380,42,338,42,text
350,56,416,56,416,78,350,78,text
58,44,116,44,116,68,58,68,text
18,118,68,118,68,140,18,140,text
38,144,92,144,92,166,38,166,text
112,178,180,178,180,200,112,200,text
128,198,174,198,174,222,128,222,text
178,198,202,198,202,222,178,222,text
158,62,210,62,210,84,158,84,text
250,90,268,90,268,114,250,114,text
272,90,298,90,298,114,272,114,text
16,470,50,470,50,494,16,494,text
56,470,78,470,78,494,56,494,text
