362,196,410,196,410,220,362,220,text
372,218,398,218,398,240,372,240,text
402,218,456,218,456,240,402,240,text
372,376,406,376,406,400,372,400,text
410,376,446,376,446,400,410,400,text
360,398,412,398,412,420,360,420,text
468,226,512,226,512,248,468,248,text
218,146,248,146,248,168,218,168,text
254,146,292,146,292,168,254,168,text
204,166,262,166,262,190,204,190,text
272,96,294,96,294,118,272,118,text
300,96,352,96,352,118,300,118,text
212,312,264,312,264,336,212,336,text
206,334,268,334,268,356,206,356,text
164,328,204,328,204,350,164,350,text
246,54,262,54,262,78,246,78,text
268,54,290,54,290,78,268,78,text
482,274,532,274,532,298,482,298,text
552,102,590,102,590,124,552,124,text
594,102,624,102,624,124,594,124,text
566,16,604,16,604,38,566,38,text
560,36,610,36,610,60,560,60,text
