88,308,136,308,136,332,88,332,text
580,292,618,292,618,316,580,316,text
624,292,640,292,640,316,624,316,text
584,352,602,352,602,374,584,374,text
608,352,640,352,640,374,608,374,text
576,196,628,196,628,220,576,220,text
478,374,530,374,530,396,478,396,text
358,154,410,154,410,176,358,176,text
350,246,418,246,418,268,350,268,text
404,430,468,430,468,454,404,454,text
394,336,444,336,444,358,394,358,text
390,356,450,356,450,380,390,380,text
362,482,388,482,388,506,362,506,text
392,482,432,482,432,506,392,506,text
434,488,460,488,460,510,434,510,text
466,488,498,488,498,510,466,510,text
418,154,446,154,446,176,418,176,text
450,154,498,154,498,176,450,176,text
294,256,346,256,346,280,294,280,text
290,420,352,420,352,442,290,442,text
302,440,346,440,346,464,302,464,text
350,440,388,440,388,464,350,464,text
30,68,42,68,42,92,30,92,text
48,68,82,68,82,92,48,92,text
258,496,294,496,294,520,258,520,text
298,496,348,496,348,520,298,520,text
