48,268,98,268,98,290,48,290,text
48,328,80,328,80,350,48,350,text
86,328,98,328,98,350,86,350,text
36,348,86,348,86,372,36,372,text
140,292,176,292,176,314,140,314,text
180,292,202,292,202,314,180,314,text
136,312,172,312,172,336,136,336,text
176,312,218,312,218,336,176,336,text
124,342,186,342,186,366,124,366,text
200,186,266,186,266,208,200,208,text
272,214,304,214,304,236,272,236,text
310,214,350,214,350,236,310,236,text
310,152,374,152,374,176,310,176,text
194,378,206,378,206,400,194,400,text
210,378,268,378,268,400,210,400,text
408,270,448,270,448,294,408,294,text
454,270,488,270,488,294,454,294,text
394,524,450,524,450,548,394,548,text
204,348,220,348,220,372,204,372,text
226,348,290,348,290,372,226,372,text
522,272,594,272,594,294,522,294,text
