10,386,32,386,32,446,10,446,text
34,368,82,368,82,388,34,388,text
34,387,68,387,68,407,34,407,text
72,387,100,387,100,407,72,407,text
34,406,46,406,46,426,34,426,text
52,406,96,406,96,426,52,426,text
34,425,68,425,68,445,34,445,text
74,425,112,425,112,445,74,445,text
148,140,174,140,174,152,148,152,text
254,358,274,358,274,422,254,422,text
276,381,344,381,344,401,276,401,text
276,400,320,400,320,420,276,420,text
356,192,390,192,390,206,356,206,text
434,438,456,438,456,496,434,496,text
458,455,496,455,496,475,458,475,text
458,474,500,474,500,494,458,494,text
530,100,552,100,552,114,530,114,text
302,596,338,596,338,616,302,616,text
