126,190,188,190,188,214,126,214,text
130,248,182,248,182,270,130,270,text
154,570,188,570,188,594,154,594,text
194,570,240,570,240,594,194,594,text
516,270,580,270,580,294,516,294,text
546,362,570,362,570,386,546,386,text
576,362,604,362,604,386,576,386,text
486,40,518,40,518,62,486,62,text
524,40,556,40,556,62,524,62,text
470,110,532,110,532,134,470,134,text
478,132,524,132,524,154,478,154,text
484,334,534,334,534,358,484,358,text
538,334,580,334,580,358,538,358,text
272,196,346,196,346,218,272,218,text
272,216,308,216,308,240,272,240,text
312,216,348,216,348,240,312,240,text
368,206,406,206,406,230,368,230,text
412,206,432,206,432,230,412,230,text
520,426,570,426,570,450,520,450,text
530,448,566,448,566,470,530,470,text
572,448,598,448,598,470,572,470,text
32,168,64,168,64,190,32,190,text
68,168,110,168,110,190,68,190,text
22,268,78,268,78,290,22,290,text
88,224,146,224,146,246,88,246,text
152,224,192,224,192,246,152,246,text
588,240,622,240,622,262,588,262,text
628,240,640,240,640,262,628,262,text
588,260,618,260,618,284,588,284,text
624,260,640,260,640,284,624,284,text
