422,332,472,332,472,356,422,356,text
364,356,414,356,414,380,364,380,text
364,378,396,378,396,400,364,400,text
402,378,444,378,444,400,402,400,text
416,576,480,576,480,600,416,600,text
422,598,472,598,472,620,422,620,text
268,58,318,58,318,82,268,82,text
356,60,406,60,406,82,356,82,text
284,308,372,308,372,330,284,330,text
270,368,334,368,334,390,270,390,text
270,388,318,388,318,412,270,412,text
260,552,282,552,282,574,260,574,text
288,552,320,552,320,574,288,574,text
246,572,306,572,306,596,246,596,text
320,560,388,560,388,582,320,582,text
332,580,376,580,376,604,332,604,text
