532,430,576,430,576,454,532,454,text
344,228,370,228,370,250,344,250,text
374,228,410,228,410,250,374,250,text
346,366,400,366,400,390,346,390,text
380,272,422,272,422,294,380,294,text
418,328,456,328,456,352,418,352,text
462,328,500,328,500,352,462,352,text
120,338,184,338,184,362,120,362,text
196,462,240,462,240,486,196,486,text
246,462,280,462,280,486,246,486,text
202,484,226,484,226,506,202,506,text
232,484,276,484,276,506,232,506,text
190,538,224,538,224,560,190,560,text
228,538,262,538,262,560,228,560,text
430,304,462,304,462,328,430,328,text
468,304,504,304,504,328,468,328,text
