10,218,82,218,82,240,10,240,text
24,284,68,284,68,306,24,306,text
16,304,76,304,76,328,16,328,text
30,372,44,372,44,396,30,396,text
48,372,86,372,86,396,48,396,text
170,78,236,78,236,100,170,100,text
178,98,228,98,228,122,178,122,text
176,174,230,174,230,196,176,196,text
174,194,232,194,232,218,174,218,text
386,188,428,188,428,210,386,210,text
434,188,456,188,456,210,434,210,text
370,208,432,208,432,232,370,232,text
18,424,64,424,64,448,18,448,text
496,420,544,420,544,444,496,444,text
546,420,606,420,606,444,546,444,text
240,190,268,190,268,212,240,212,text
272,190,304,190,304,212,272,212,text
