10,484,32,484,32,528,10,528,text
34,468,86,468,86,488,34,488,text
34,487,70,487,70,507,34,507,text
34,506,74,506,74,526,34,526,text
124,300,164,300,164,354,124,354,text
126,76,148,76,148,90,126,90,text
200,482,222,482,222,516,200,516,text
224,456,266,456,266,476,224,476,text
224,475,244,475,244,495,224,495,text
250,475,278,475,278,495,250,495,text
224,494,268,494,268,514,224,514,text
348,304,394,304,394,356,348,356,text
354,68,376,68,376,80,354,80,text
470,470,490,470,490,524,470,524,text
492,503,564,503,564,523,492,523,text
538,50,578,50,578,64,538,64,text
294,596,346,596,346,616,294,616,text
