10,464,32,464,32,514,10,514,text
34,436,56,436,56,456,34,456,text
60,436,92,436,92,456,60,456,text
34,455,78,455,78,475,34,475,text
34,474,72,474,72,494,34,494,text
34,493,90,493,90,513,34,513,text
200,92,236,92,236,104,200,104,text
362,366,384,366,384,402,362,402,text
386,362,422,362,422,382,386,382,text
386,381,440,381,440,401,386,401,text
452,308,496,308,496,356,452,356,text
446,182,490,182,490,196,446,196,text
514,326,534,326,534,390,514,390,text
536,311,586,311,586,331,536,331,text
536,330,574,330,574,350,536,350,text
536,349,588,349,588,369,536,369,text
536,368,588,368,588,388,536,388,text
564,196,596,196,596,210,564,210,text
298,596,344,596,344,616,298,616,text
