418,56,482,56,482,78,418,78,text
430,76,458,76,458,100,430,100,text
464,76,522,76,522,100,464,100,text
382,100,438,100,438,124,382,124,text
388,122,432,122,432,144,388,144,text
334,42,404,42,404,64,334,64,text
294,94,348,94,348,118,294,118,text
308,156,334,156,334,180,308,180,text
338,156,364,156,364,180,338,180,text
130,338,192,338,192,360,130,360,text
38,348,106,348,106,370,38,370,text
140,396,202,396,202,418,140,418,text
154,416,198,416,198,440,154,440,text
202,416,236,416,236,440,202,440,text
426,404,490,404,490,426,426,426,text
546,198,602,198,602,220,546,220,text
552,218,596,218,596,242,552,242,text
