16,374,38,374,38,396,16,396,text
44,374,76,374,76,396,44,396,text
20,204,68,204,68,226,20,226,text
8,224,80,224,80,248,8,248,text
390,126,460,126,460,148,390,148,text
386,160,466,160,466,184,386,184,text
434,222,456,222,456,246,434,246,text
462,222,498,222,498,246,462,246,text
244,130,270,130,270,152,244,152,text
276,130,310,130,310,152,276,152,text
232,150,288,150,288,174,232,174,text
294,182,350,182,350,204,294,204,text
310,126,338,126,338,148,310,148,text
338,216,402,216,402,240,338,240,text
456,294,498,294,498,318,456,318,text
482,174,514,174,514,198,482,198,text
518,174,560,174,560,198,518,198,text
466,196,528,196,528,218,466,218,text
498,268,530,268,530,290,498,290,text
536,268,564,268,564,290,536,290,text
518,382,540,382,540,404,518,404,text
546,382,596,382,596,404,546,404,text
506,544,524,544,524,568,506,568,text
528,544,570,544,570,568,528,568,text
508,566,540,566,540,588,508,588,text
544,566,566,566,566,588,544,588,text
512,448,558,448,558,472,512,472,text
552,100,560,100,560,122,552,122,text
566,100,606,100,606,122,566,122,text
