366,124,432,124,432,146,366,146,text
372,144,426,144,426,168,372,168,text
384,522,406,522,406,544,384,544,text
412,522,440,522,440,544,412,544,text
380,596,426,596,426,620,380,620,text
430,596,468,596,468,620,430,620,text
480,80,538,80,538,102,480,102,text
496,322,544,322,544,346,496,346,text
548,322,572,322,572,346,548,346,text
464,102,506,102,506,126,464,126,text
512,102,534,102,534,126,512,126,text
170,432,216,432,216,456,170,456,text
222,432,252,432,252,456,222,456,text
172,454,188,454,188,476,172,476,text
192,454,218,454,218,476,192,476,text
144,212,214,212,214,234,144,234,text
284,472,314,472,314,494,284,494,text
318,472,354,472,354,494,318,494,text
534,530,594,530,594,552,534,552,text
548,550,576,550,576,574,548,574,text
582,550,636,550,636,574,582,574,text
596,482,630,482,630,504,596,504,text
636,482,640,482,640,504,636,504,text
