368,380,436,380,436,402,368,402,text
386,558,424,558,424,580,386,580,text
428,558,464,558,464,580,428,580,text
318,206,374,206,374,228,318,228,text
330,226,342,226,342,250,330,250,text
348,226,388,226,388,250,348,250,text
388,404,432,404,432,426,388,426,text
300,318,352,318,352,342,300,342,text
300,340,352,340,352,362,300,362,text
448,424,488,424,488,446,448,446,text
482,330,526,330,526,354,482,354,text
530,330,572,330,572,354,530,354,text
496,388,566,388,566,410,496,410,text
504,408,558,408,558,432,504,432,text
574,48,620,48,620,72,574,72,text
532,362,570,362,570,384,532,384,text
576,362,598,362,598,384,576,384,text
152,576,214,576,214,598,152,598,text
232,540,264,540,264,562,232,562,text
268,540,308,540,308,562,268,562,text
260,572,280,572,280,594,260,594,text
286,572,324,572,324,594,286,594,text
