286,38,348,38,348,62,286,62,text
292,274,336,274,336,296,292,296,text
248,578,300,578,300,602,248,602,text
446,36,488,36,488,60,446,60,text
492,36,514,36,514,60,492,60,text
474,180,536,180,536,202,474,202,text
490,200,508,200,508,224,490,224,text
514,200,556,200,556,224,514,224,text
548,102,578,102,578,126,548,126,text
582,102,608,102,608,126,582,126,text
550,124,570,124,570,146,550,146,text
576,124,624,124,624,146,576,146,text
360,156,414,156,414,180,360,180,text
360,178,424,178,424,200,360,200,text
548,158,614,158,614,182,548,182,text
520,420,542,420,542,442,520,442,text
548,420,578,420,578,442,548,442,text
506,440,566,440,566,464,506,464,text
