248,128,282,128,282,152,248,152,text
286,128,318,128,318,152,286,152,text
236,192,300,192,300,214,236,214,text
278,232,302,232,302,254,278,254,text
306,232,356,232,356,254,306,254,text
284,368,340,368,340,390,284,390,text
296,410,318,410,318,432,296,432,text
324,410,366,410,366,432,324,432,text
180,72,214,72,214,96,180,96,text
220,72,260,72,260,96,220,96,text
312,152,364,152,364,176,312,176,text
144,202,198,202,198,226,144,226,text
144,224,210,224,210,246,144,246,text
22,436,70,436,70,460,22,460,text
26,458,66,458,66,480,26,480,text
20,510,70,510,70,532,20,532,text
338,266,380,266,380,290,338,290,text
384,266,416,266,416,290,384,290,text
420,308,470,308,470,332,420,332,text
408,368,480,368,480,390,408,390,text
464,446,508,446,508,470,464,470,text
514,446,546,446,546,470,514,470,text
348,40,396,40,396,64,348,64,text
358,62,384,62,384,84,358,84,text
388,62,406,62,406,84,388,84,text
382,88,404,88,404,112,382,112,text
410,88,440,88,440,112,410,112,text
376,110,420,110,420,132,376,132,text
426,110,458,110,458,132,426,132,text
356,358,392,358,392,382,356,382,text
458,118,490,118,490,142,458,142,text
372,242,408,242,408,266,372,266,text
412,242,454,242,454,266,412,266,text
