186,282,220,282,220,306,186,306,text
226,282,246,282,246,306,226,306,text
440,86,494,86,494,108,440,108,text
412,114,464,114,464,138,412,138,text
412,136,466,136,466,158,412,158,text
446,350,462,350,462,372,446,372,text
468,350,518,350,518,372,468,372,text
434,440,494,440,494,464,434,464,text
372,346,408,346,408,368,372,368,text
268,250,302,250,302,272,268,272,text
306,250,340,250,340,272,306,272,text
330,280,370,280,370,304,330,304,text
160,496,246,496,246,518,160,518,text
184,516,216,516,216,540,184,540,text
220,516,280,516,280,540,220,540,text
460,552,490,552,490,574,460,574,text
494,552,516,552,516,574,494,574,text
502,376,528,376,528,398,502,398,text
532,376,558,376,558,398,532,398,text
504,396,524,396,524,420,504,420,text
530,396,558,396,558,420,530,420,text
10,298,64,298,64,322,10,322,text
24,320,56,320,56,342,24,342,text
60,320,106,320,106,342,60,342,text
526,104,578,104,578,126,526,126,text
514,140,590,140,590,162,514,162,text
