40,528,72,528,72,550,40,550,text
76,528,98,528,98,550,76,550,text
48,580,116,580,116,604,48,604,text
40,602,124,602,124,624,40,624,text
172,312,188,312,188,334,172,334,text
192,312,238,312,238,334,192,334,text
172,332,192,332,192,356,172,356,text
198,332,218,332,218,356,198,356,text
166,404,216,404,216,428,166,428,text
220,404,252,404,252,428,220,428,text
168,426,208,426,208,448,168,448,text
214,426,270,426,270,448,214,448,text
180,448,250,448,250,472,180,472,text
252,396,286,396,286,418,252,418,text
286,270,360,270,360,292,286,292,text
532,276,556,276,556,300,532,300,text
562,276,590,276,590,300,562,300,text
532,298,562,298,562,320,532,320,text
566,298,608,298,608,320,566,320,text
374,258,432,258,432,282,374,282,text
374,280,442,280,442,302,374,302,text
464,420,506,420,506,442,464,442,text
512,420,546,420,546,442,512,442,text
460,588,510,588,510,610,460,610,text
460,608,512,608,512,632,460,632,text
492,350,512,350,512,374,492,374,text
518,350,562,350,562,374,518,374,text
492,372,524,372,524,394,492,394,text
530,372,548,372,548,394,530,394,text
