62,316,78,316,78,340,62,340,text
84,316,134,316,134,340,84,340,text
34,86,46,86,46,110,34,110,text
52,86,90,86,90,110,52,110,text
40,50,56,50,56,74,40,74,text
62,50,112,50,112,74,62,74,text
410,188,440,188,440,210,410,210,text
446,188,482,188,482,210,446,210,text
412,208,436,208,436,232,412,232,text
442,208,468,208,468,232,442,232,text
404,284,456,284,456,306,404,306,text
462,354,522,354,522,376,462,376,text
462,374,478,374,478,398,462,398,text
484,374,512,374,512,398,484,398,text
362,448,414,448,414,470,362,470,text
376,476,404,476,404,500,376,500,text
410,476,452,476,452,500,410,500,text
360,498,416,498,416,520,360,520,text
170,312,206,312,206,334,170,334,text
210,312,244,312,244,334,210,334,text
222,380,288,380,288,404,222,404,text
