434,252,452,252,452,274,434,274,text
456,252,492,252,492,274,456,274,text
506,494,558,494,558,518,506,518,text
516,516,548,516,548,538,516,538,text
554,516,586,516,586,538,554,538,text
76,50,100,50,100,72,76,72,text
104,50,146,50,146,72,104,72,text
132,116,172,116,172,138,132,138,text
320,168,374,168,374,190,320,190,text
322,226,372,226,372,250,322,250,text
322,248,372,248,372,270,322,270,text
504,284,526,284,526,306,504,306,text
532,284,568,284,568,306,532,306,text
54,518,114,518,114,542,54,542,text
224,592,264,592,264,616,224,616,text
266,578,306,578,306,602,266,602,text
312,578,334,578,334,602,312,602,text
12,40,70,40,70,64,12,64,text
348,280,406,280,406,302,348,302,text
